order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2260,21,976,284,2,cash,2017-03-17 10:55:41
2280,5,807,284,2,cash,2017-03-01 17:51:30
2442,21,794,284,2,credit_card,2017-03-27 3:33:54
2449,45,778,284,2,debit,2017-03-24 2:18:08
2463,37,700,284,2,cash,2017-03-27 21:24:16
2543,5,734,284,2,cash,2017-03-30 0:54:44
2748,21,746,284,2,credit_card,2017-03-04 15:13:22
2786,45,951,284,2,credit_card,2017-03-17 23:45:49
2794,45,995,284,2,cash,2017-03-21 12:32:23
2963,45,981,284,2,cash,2017-03-17 3:28:53
2994,21,795,284,2,debit,2017-03-05 15:49:58
2997,5,757,284,2,cash,2017-03-07 9:12:31
3030,37,898,284,2,debit,2017-03-06 20:21:09
3032,21,925,284,2,cash,2017-03-30 10:22:40
3059,37,793,284,2,debit,2017-03-28 18:10:48
3088,45,855,284,2,credit_card,2017-03-25 21:35:25
3165,37,779,284,2,cash,2017-03-28 22:28:54
3252,45,803,284,2,debit,2017-03-10 0:38:19
3337,21,905,284,2,cash,2017-03-09 20:23:46
3435,21,786,284,2,credit_card,2017-03-29 18:18:24
3506,37,897,284,2,cash,2017-03-03 7:44:56
3582,5,711,284,2,debit,2017-03-21 2:20:01
3588,5,810,284,2,credit_card,2017-03-01 5:33:27
3670,5,968,284,2,cash,2017-03-02 18:28:54
3723,45,950,284,2,debit,2017-03-27 3:06:31
3743,5,701,284,2,credit_card,2017-03-27 13:54:34
3821,37,908,284,2,debit,2017-03-10 6:25:00
3911,45,795,284,2,debit,2017-03-28 23:13:28
3952,5,842,284,2,credit_card,2017-03-10 11:28:32
4008,5,982,284,2,credit_card,2017-03-11 1:50:56
4304,45,727,284,2,cash,2017-03-01 11:55:44
4319,45,799,284,2,debit,2017-03-26 6:42:04
4393,21,994,284,2,cash,2017-03-09 22:39:21
4494,37,729,284,2,cash,2017-03-07 23:17:15
4635,37,852,284,2,cash,2017-03-29 17:47:51
4640,45,811,284,2,credit_card,2017-03-01 11:55:34
4706,21,915,284,2,debit,2017-03-27 3:42:35
4817,5,848,284,2,credit_card,2017-03-30 12:37:56
4850,45,753,284,2,cash,2017-03-19 15:34:53
4942,21,837,284,2,debit,2017-03-04 13:16:41
4957,45,894,284,2,debit,2017-03-02 14:07:32
316,2,865,282,3,debit,2017-03-17 0:21:31
1149,2,962,282,3,debit,2017-03-24 15:08:19
1777,2,767,282,3,credit_card,2017-03-18 0:18:24
1803,2,850,282,3,cash,2017-03-08 12:40:06
2475,2,893,282,3,debit,2017-03-21 12:25:26
3727,2,711,282,3,debit,2017-03-24 12:33:36
4239,2,783,282,3,credit_card,2017-03-07 7:42:56
4685,2,738,282,3,credit_card,2017-03-19 23:38:24
4821,2,950,282,3,debit,2017-03-10 0:05:10
4979,2,841,282,3,cash,2017-03-09 19:13:23
124,24,949,280,2,cash,2017-03-11 1:58:15
134,24,894,280,2,credit_card,2017-03-08 4:56:53
471,24,776,280,2,debit,2017-03-11 2:39:29
693,24,852,280,2,credit_card,2017-03-10 14:50:56
824,24,723,280,2,credit_card,2017-03-20 2:59:05
854,24,721,280,2,cash,2017-03-23 4:12:40
887,24,936,280,2,cash,2017-03-04 2:14:57
1641,24,931,280,2,cash,2017-03-15 18:41:07
1751,24,778,280,2,cash,2017-03-18 10:09:47
1793,24,762,280,2,debit,2017-03-27 4:53:06
2380,24,980,280,2,debit,2017-03-08 18:46:33
2536,24,841,280,2,cash,2017-03-05 16:51:26
2737,24,711,280,2,debit,2017-03-25 3:15:27
2917,24,952,280,2,cash,2017-03-03 9:21:13
3143,24,716,280,2,debit,2017-03-02 8:10:06
3285,24,904,280,2,cash,2017-03-23 10:39:06
3431,24,713,280,2,debit,2017-03-27 6:04:47
3474,24,857,280,2,debit,2017-03-22 10:22:39
3637,24,883,280,2,cash,2017-03-02 22:24:51
3663,24,714,280,2,credit_card,2017-03-26 11:05:45
3832,24,873,280,2,credit_card,2017-03-10 14:44:03
4101,24,886,280,2,cash,2017-03-07 4:54:43
4130,24,893,280,2,credit_card,2017-03-22 16:58:19
4452,24,726,280,2,credit_card,2017-03-02 23:30:18
4531,24,841,280,2,debit,2017-03-30 2:13:27
4934,24,944,280,2,debit,2017-03-28 0:12:43
51,58,984,276,2,debit,2017-03-23 7:05:31
94,58,810,276,2,debit,2017-03-07 4:27:06
109,58,926,276,2,cash,2017-03-01 3:15:13
136,58,742,276,2,debit,2017-03-19 17:25:58
545,58,724,276,2,cash,2017-03-11 2:17:43
851,58,793,276,2,cash,2017-03-09 1:26:11
1111,58,818,276,2,cash,2017-03-29 11:15:06
1118,58,961,276,2,credit_card,2017-03-02 2:55:47
1680,58,936,276,2,debit,2017-03-24 6:32:14
2339,58,751,276,2,credit_card,2017-03-11 14:05:34
2500,58,809,276,2,cash,2017-03-14 2:15:34
2570,58,921,276,2,credit_card,2017-03-15 1:32:47
2572,58,736,276,2,credit_card,2017-03-08 9:41:58
2683,58,928,276,2,debit,2017-03-18 1:23:51
2742,58,984,276,2,credit_card,2017-03-01 12:47:11
2931,58,963,276,2,cash,2017-03-23 20:33:57
3645,58,985,276,2,credit_card,2017-03-04 21:04:34
3729,58,914,276,2,cash,2017-03-04 9:34:13
4042,58,802,276,2,cash,2017-03-29 7:37:04
4178,58,744,276,2,debit,2017-03-17 7:58:15
4227,58,730,276,2,cash,2017-03-19 3:56:05
4541,58,759,276,2,debit,2017-03-15 0:10:15
4857,58,725,276,2,cash,2017-03-09 11:56:12
164,63,915,272,2,debit,2017-03-01 6:07:29
224,68,767,272,2,credit_card,2017-03-07 9:58:58
231,68,865,272,2,cash,2017-03-04 19:40:15
334,68,968,272,2,debit,2017-03-02 15:39:13
386,68,900,272,2,debit,2017-03-08 23:01:59
393,63,936,272,2,credit_card,2017-03-01 20:51:04
444,68,938,272,2,debit,2017-03-06 9:04:16
452,63,749,272,2,credit_card,2017-03-24 10:15:46
474,63,966,272,2,credit_card,2017-03-09 2:41:06
583,63,879,272,2,cash,2017-03-21 11:49:07
644,68,834,272,2,debit,2017-03-11 17:00:15
674,63,883,272,2,debit,2017-03-25 16:36:31
952,68,762,272,2,debit,2017-03-05 13:56:57
1020,63,730,272,2,cash,2017-03-07 15:00:22
1214,68,882,272,2,debit,2017-03-29 14:18:57
1234,68,931,272,2,debit,2017-03-07 3:41:57
1254,68,930,272,2,debit,2017-03-15 20:51:16
1290,63,895,272,2,cash,2017-03-22 23:13:08
1389,63,738,272,2,debit,2017-03-27 20:49:51
1600,63,868,272,2,cash,2017-03-25 7:55:18
1653,63,883,272,2,credit_card,2017-03-24 23:24:29
1731,63,787,272,2,credit_card,2017-03-08 14:36:39
1733,68,903,272,2,debit,2017-03-27 21:08:12
1764,63,845,272,2,debit,2017-03-06 13:11:38
1851,63,717,272,2,cash,2017-03-24 18:35:56
1954,63,754,272,2,cash,2017-03-06 18:39:47
2022,63,738,272,2,cash,2017-03-02 6:47:03
2246,68,918,272,2,debit,2017-03-03 19:59:02
2635,63,763,272,2,credit_card,2017-03-30 3:08:46
2680,68,922,272,2,credit_card,2017-03-14 2:24:23
3035,68,706,272,2,debit,2017-03-08 10:26:25
3389,63,884,272,2,debit,2017-03-28 17:19:12
3454,68,723,272,2,credit_card,2017-03-17 1:36:25
3759,63,823,272,2,credit_card,2017-03-13 1:08:54
3797,63,835,272,2,debit,2017-03-30 2:01:25
3847,63,799,272,2,debit,2017-03-13 0:37:58
3901,68,895,272,2,cash,2017-03-07 1:33:09
3933,68,887,272,2,debit,2017-03-25 22:38:06
3938,63,857,272,2,cash,2017-03-30 20:21:38
3975,63,966,272,2,debit,2017-03-11 16:02:44
3992,63,782,272,2,cash,2017-03-04 21:31:07
4023,68,993,272,2,credit_card,2017-03-22 8:38:37
4053,63,768,272,2,cash,2017-03-19 17:14:30
4108,63,809,272,2,debit,2017-03-24 6:18:59
4252,63,798,272,2,credit_card,2017-03-19 15:58:04
4811,68,844,272,2,credit_card,2017-03-25 17:57:45
4847,63,967,272,2,cash,2017-03-07 5:25:27
1928,92,960,270,3,debit,2017-03-21 3:44:08
205,39,987,268,2,cash,2017-03-19 5:09:03
305,94,916,268,2,cash,2017-03-29 22:46:44
556,39,976,268,2,credit_card,2017-03-09 6:06:04
629,39,880,268,2,credit_card,2017-03-10 10:27:42
647,39,857,268,2,debit,2017-03-24 3:04:53
911,39,853,268,2,cash,2017-03-20 13:06:27
1005,94,997,268,2,credit_card,2017-03-07 17:03:30
1062,39,715,268,2,cash,2017-03-23 18:24:35
1304,39,783,268,2,cash,2017-03-13 6:40:25
1601,39,748,268,2,credit_card,2017-03-23 23:22:41
1655,94,814,268,2,credit_card,2017-03-11 11:08:40
1662,94,874,268,2,cash,2017-03-04 17:35:53
1740,39,811,268,2,cash,2017-03-30 10:54:12
1742,39,910,268,2,cash,2017-03-01 0:10:19
2083,94,912,268,2,credit_card,2017-03-05 2:56:50
2235,94,905,268,2,credit_card,2017-03-22 10:43:08
2281,39,846,268,2,cash,2017-03-01 21:16:43
2581,94,786,268,2,cash,2017-03-06 20:28:14
2665,94,983,268,2,debit,2017-03-23 0:21:18
2812,39,700,268,2,debit,2017-03-08 20:28:44
2841,39,987,268,2,cash,2017-03-12 4:51:22
2956,94,716,268,2,cash,2017-03-24 4:56:50
3391,94,832,268,2,debit,2017-03-15 11:18:25
3396,39,853,268,2,credit_card,2017-03-10 15:33:16
3646,94,706,268,2,credit_card,2017-03-27 16:16:24
3900,39,721,268,2,credit_card,2017-03-03 21:14:52
4256,94,842,268,2,credit_card,2017-03-20 21:38:31
4369,39,976,268,2,credit_card,2017-03-19 21:55:09
9,64,914,266,2,debit,2017-03-17 20:56:50
13,54,799,266,2,credit_card,2017-03-16 14:15:34
120,98,745,266,2,credit_card,2017-03-17 20:34:44
154,64,942,266,2,cash,2017-03-21 7:05:26
279,54,763,266,2,cash,2017-03-29 5:18:09
288,54,945,266,2,credit_card,2017-03-23 17:42:29
343,98,999,266,2,cash,2017-03-23 3:32:01
356,54,804,266,2,cash,2017-03-19 15:41:36
415,98,859,266,2,credit_card,2017-03-28 14:01:35
418,64,723,266,2,cash,2017-03-03 16:44:40
430,54,762,266,2,debit,2017-03-03 23:40:34
432,98,841,266,2,credit_card,2017-03-12 18:26:39
544,54,986,266,2,credit_card,2017-03-30 6:07:39
594,64,989,266,2,credit_card,2017-03-07 7:45:12
643,64,863,266,2,cash,2017-03-22 23:58:02
687,64,754,266,2,cash,2017-03-03 20:57:27
698,98,761,266,2,credit_card,2017-03-02 19:17:20
1040,98,759,266,2,credit_card,2017-03-18 4:32:34
1081,54,873,266,2,credit_card,2017-03-10 6:42:46
1239,64,917,266,2,debit,2017-03-14 14:15:26
1285,98,981,266,2,cash,2017-03-27 10:59:30
1709,98,956,266,2,credit_card,2017-03-20 10:53:58
1755,64,755,266,2,cash,2017-03-02 15:01:14
1779,54,974,266,2,credit_card,2017-03-08 9:02:24
2142,54,916,266,2,cash,2017-03-30 3:38:34
2209,64,798,266,2,credit_card,2017-03-04 6:27:11
2255,54,805,266,2,cash,2017-03-28 9:54:06
2324,98,921,266,2,credit_card,2017-03-08 12:37:43
2383,98,957,266,2,cash,2017-03-27 16:09:22
2407,64,774,266,2,cash,2017-03-26 22:50:37
2484,54,893,266,2,cash,2017-03-09 15:14:50
2489,64,929,266,2,credit_card,2017-03-23 10:25:18
2651,98,847,266,2,cash,2017-03-16 4:27:37
2702,98,865,266,2,cash,2017-03-29 2:22:40
2728,98,888,266,2,cash,2017-03-20 10:46:32
2856,98,899,266,2,cash,2017-03-08 10:00:37
2857,54,729,266,2,debit,2017-03-29 6:48:36
2947,54,711,266,2,debit,2017-03-05 5:48:08
2962,64,752,266,2,debit,2017-03-20 10:12:41
3017,64,910,266,2,credit_card,2017-03-29 17:13:41
3197,98,885,266,2,debit,2017-03-12 7:59:17
3525,54,844,266,2,cash,2017-03-27 20:57:35
3551,54,756,266,2,debit,2017-03-17 3:16:36
3648,98,878,266,2,cash,2017-03-06 1:49:57
3770,54,971,266,2,credit_card,2017-03-08 10:20:21
3773,54,740,266,2,debit,2017-03-20 2:38:56
4000,98,857,266,2,debit,2017-03-01 14:06:26
4119,54,959,266,2,debit,2017-03-18 19:14:18
4238,54,755,266,2,cash,2017-03-18 19:41:14
4406,54,808,266,2,debit,2017-03-07 10:11:21
4528,54,935,266,2,debit,2017-03-30 20:18:21
4540,64,721,266,2,cash,2017-03-12 4:02:49
4671,98,878,266,2,debit,2017-03-30 0:22:20
4695,54,868,266,2,credit_card,2017-03-25 20:11:31
4702,98,712,266,2,cash,2017-03-02 20:52:48
4835,64,978,266,2,credit_card,2017-03-27 17:11:17
1466,8,971,264,2,debit,2017-03-19 1:06:15
2182,8,839,264,2,credit_card,2017-03-27 5:06:26
2430,8,849,264,2,debit,2017-03-05 7:02:54
2487,8,860,264,2,credit_card,2017-03-29 7:17:12
3104,8,953,264,2,cash,2017-03-24 12:59:02
4034,8,975,264,2,credit_card,2017-03-24 4:18:01
4056,8,829,264,2,credit_card,2017-03-21 21:28:52
4466,8,902,264,2,credit_card,2017-03-28 22:29:28
4556,8,988,264,2,credit_card,2017-03-11 8:40:49
4725,8,787,264,2,credit_card,2017-03-29 22:43:20
4923,8,880,264,2,cash,2017-03-09 6:11:48
4960,8,795,264,2,debit,2017-03-18 22:24:24
114,69,857,262,2,credit_card,2017-03-13 21:33:12
266,69,871,262,2,debit,2017-03-20 16:59:09
658,69,816,262,2,cash,2017-03-22 9:59:25
1261,69,819,262,2,credit_card,2017-03-01 8:23:38
1346,69,914,262,2,credit_card,2017-03-26 11:50:54
1383,69,751,262,2,debit,2017-03-07 17:18:01
1400,67,886,262,2,credit_card,2017-03-10 10:37:32
1441,69,768,262,2,cash,2017-03-19 2:56:35
1589,69,895,262,2,cash,2017-03-08 18:48:55
1669,69,714,262,2,debit,2017-03-02 8:16:06
1827,67,702,262,2,debit,2017-03-10 16:48:44
2001,67,785,262,2,cash,2017-03-29 20:57:06
2326,69,792,262,2,debit,2017-03-12 7:03:31
2527,67,975,262,2,cash,2017-03-22 2:22:16
2608,69,984,262,2,cash,2017-03-12 14:06:26
2609,69,818,262,2,credit_card,2017-03-21 14:03:14
2804,69,738,262,2,cash,2017-03-24 3:58:05
2937,69,766,262,2,cash,2017-03-17 22:22:59
2964,69,897,262,2,debit,2017-03-06 17:19:34
3092,69,756,262,2,cash,2017-03-04 18:52:49
3473,69,963,262,2,cash,2017-03-10 21:51:38
3500,69,940,262,2,debit,2017-03-18 4:29:47
3621,67,862,262,2,debit,2017-03-01 14:24:13
3623,69,807,262,2,cash,2017-03-19 3:31:01
3633,69,863,262,2,credit_card,2017-03-24 20:41:07
3681,69,920,262,2,debit,2017-03-19 4:50:36
3686,69,960,262,2,cash,2017-03-25 14:41:02
3688,69,969,262,2,debit,2017-03-06 3:24:38
3898,67,826,262,2,credit_card,2017-03-19 14:59:17
3924,69,816,262,2,debit,2017-03-05 2:10:42
4131,67,738,262,2,debit,2017-03-11 23:21:20
4254,69,720,262,2,credit_card,2017-03-11 3:28:47
4334,69,712,262,2,credit_card,2017-03-30 14:56:16
4480,69,996,262,2,cash,2017-03-15 23:03:13
4529,69,784,262,2,cash,2017-03-05 23:40:22
4943,69,919,262,2,cash,2017-03-29 6:21:16
63,86,981,260,2,debit,2017-03-24 6:11:03
116,25,791,260,2,credit_card,2017-03-19 21:46:05
183,86,901,260,2,credit_card,2017-03-16 17:47:44
204,36,785,260,2,credit_card,2017-03-22 19:20:31
321,36,888,260,2,debit,2017-03-15 22:33:37
330,36,763,260,2,credit_card,2017-03-21 19:32:15
479,25,822,260,2,debit,2017-03-18 4:53:51
605,86,712,260,2,debit,2017-03-13 19:32:10
661,25,857,260,2,cash,2017-03-29 7:40:06
818,36,749,260,2,credit_card,2017-03-19 2:17:47
820,36,799,260,2,cash,2017-03-14 8:22:14
850,36,836,260,2,debit,2017-03-06 19:48:02
1047,86,948,260,2,cash,2017-03-10 11:14:34
1072,36,868,260,2,debit,2017-03-27 10:03:59
1167,86,786,260,2,debit,2017-03-02 5:24:44
1189,86,857,260,2,debit,2017-03-01 3:47:30
1235,36,993,260,2,debit,2017-03-26 8:42:29
1272,36,824,260,2,cash,2017-03-05 8:29:27
1316,86,763,260,2,cash,2017-03-06 1:32:05
1402,36,705,260,2,debit,2017-03-16 4:34:50
1611,25,941,260,2,cash,2017-03-01 11:37:42
1663,36,813,260,2,debit,2017-03-28 2:17:46
1738,25,708,260,2,credit_card,2017-03-30 18:00:03
1794,86,949,260,2,debit,2017-03-02 2:39:46
1907,36,771,260,2,debit,2017-03-04 6:52:21
2081,86,914,260,2,credit_card,2017-03-06 1:24:07
2104,36,954,260,2,debit,2017-03-21 21:09:24
2399,36,912,260,2,debit,2017-03-03 2:19:07
2466,86,939,260,2,cash,2017-03-28 22:22:18
2472,25,748,260,2,credit_card,2017-03-05 2:57:10
2926,86,898,260,2,credit_card,2017-03-12 13:46:32
2934,25,858,260,2,credit_card,2017-03-27 7:41:28
3015,36,959,260,2,credit_card,2017-03-30 3:34:33
3108,36,914,260,2,credit_card,2017-03-03 1:01:14
3154,36,980,260,2,debit,2017-03-02 14:04:24
3189,86,856,260,2,cash,2017-03-12 20:18:44
3244,86,949,260,2,cash,2017-03-14 20:31:23
3293,25,744,260,2,debit,2017-03-14 13:25:49
3422,25,781,260,2,cash,2017-03-13 19:01:11
3427,36,999,260,2,debit,2017-03-01 13:29:06
3519,86,948,260,2,cash,2017-03-18 14:31:10
3537,36,862,260,2,credit_card,2017-03-14 20:04:00
3584,25,974,260,2,cash,2017-03-22 4:59:21
3586,25,770,260,2,debit,2017-03-11 16:08:51
3715,25,984,260,2,credit_card,2017-03-03 23:06:37
3754,36,943,260,2,cash,2017-03-16 10:19:09
3785,25,858,260,2,debit,2017-03-03 9:59:00
3805,25,801,260,2,cash,2017-03-28 21:03:54
3807,86,810,260,2,cash,2017-03-29 21:56:42
3820,86,840,260,2,debit,2017-03-18 23:18:29
3951,86,732,260,2,credit_card,2017-03-22 5:45:21
4009,36,976,260,2,debit,2017-03-03 22:19:27
4113,86,741,260,2,debit,2017-03-18 1:10:22
4162,36,925,260,2,cash,2017-03-30 21:31:54
4191,36,793,260,2,debit,2017-03-06 11:23:58
4281,36,820,260,2,cash,2017-03-21 2:29:54
4284,25,811,260,2,cash,2017-03-29 5:08:07
4333,25,977,260,2,credit_card,2017-03-22 23:46:00
4604,25,899,260,2,credit_card,2017-03-20 16:52:15
4710,36,704,260,2,debit,2017-03-21 20:55:23
4780,25,937,260,2,debit,2017-03-18 22:36:28
4814,36,968,260,2,credit_card,2017-03-08 7:08:19
4838,86,901,260,2,cash,2017-03-04 18:38:15
4894,36,917,260,2,debit,2017-03-30 0:42:12
4982,86,715,260,2,debit,2017-03-10 18:53:38
4989,86,877,260,2,cash,2017-03-12 19:55:36
19,83,761,258,2,cash,2017-03-17 13:18:47
126,49,884,258,2,cash,2017-03-19 3:22:56
202,31,967,258,2,credit_card,2017-03-04 20:47:48
319,83,951,258,2,debit,2017-03-04 5:10:36
329,83,946,258,2,credit_card,2017-03-26 6:35:38
354,31,923,258,2,debit,2017-03-14 5:30:36
547,31,713,258,2,credit_card,2017-03-15 4:41:22
552,49,947,258,2,credit_card,2017-03-07 15:33:39
554,49,793,258,2,debit,2017-03-26 14:02:59
892,49,875,258,2,debit,2017-03-25 3:02:26
991,31,989,258,2,debit,2017-03-30 4:34:02
1206,83,891,258,2,cash,2017-03-23 4:06:09
1320,49,763,258,2,debit,2017-03-05 22:21:04
1469,83,964,258,2,debit,2017-03-05 18:37:58
1496,83,872,258,2,debit,2017-03-28 22:27:27
1515,31,718,258,2,credit_card,2017-03-13 6:14:52
1699,31,986,258,2,debit,2017-03-29 2:20:44
1812,31,912,258,2,cash,2017-03-15 10:55:56
1857,49,813,258,2,debit,2017-03-03 17:11:44
2018,31,933,258,2,credit_card,2017-03-03 18:11:56
2021,31,821,258,2,debit,2017-03-23 13:00:50
2256,83,912,258,2,debit,2017-03-26 14:26:45
2347,49,928,258,2,debit,2017-03-23 21:12:14
2413,49,784,258,2,credit_card,2017-03-11 3:07:20
2443,83,959,258,2,cash,2017-03-21 23:55:09
2526,49,884,258,2,debit,2017-03-07 4:55:53
2554,31,783,258,2,credit_card,2017-03-15 23:46:37
2647,49,751,258,2,cash,2017-03-15 0:39:08
2652,49,823,258,2,credit_card,2017-03-25 13:05:03
2689,83,723,258,2,credit_card,2017-03-26 21:04:06
2690,49,799,258,2,credit_card,2017-03-01 0:22:25
2850,83,769,258,2,debit,2017-03-26 6:12:24
2871,49,982,258,2,credit_card,2017-03-29 16:46:03
2894,31,749,258,2,credit_card,2017-03-23 19:02:17
3038,31,750,258,2,debit,2017-03-25 16:11:44
3268,31,978,258,2,debit,2017-03-11 15:45:56
3275,83,916,258,2,credit_card,2017-03-19 3:33:35
3300,83,710,258,2,cash,2017-03-18 0:01:14
3345,31,894,258,2,debit,2017-03-10 7:02:08
3669,83,816,258,2,cash,2017-03-04 15:03:26
3827,49,821,258,2,debit,2017-03-07 3:52:52
3980,31,828,258,2,credit_card,2017-03-09 0:47:42
4026,49,842,258,2,credit_card,2017-03-08 15:23:25
4195,31,870,258,2,credit_card,2017-03-13 5:21:28
4214,49,757,258,2,cash,2017-03-29 22:47:35
4305,31,901,258,2,credit_card,2017-03-22 5:07:55
4374,31,805,258,2,cash,2017-03-12 17:00:59
4508,31,932,258,2,debit,2017-03-07 12:24:02
4618,49,801,258,2,cash,2017-03-29 19:54:34
4656,31,887,258,2,debit,2017-03-12 7:03:39
4686,83,717,258,2,credit_card,2017-03-24 15:59:28
4804,49,975,258,2,credit_card,2017-03-24 5:47:26
4832,49,937,258,2,credit_card,2017-03-01 18:56:20
4993,49,739,258,2,debit,2017-03-24 13:48:08
24,75,964,256,2,credit_card,2017-03-12 3:07:42
131,75,723,256,2,debit,2017-03-28 6:01:25
219,75,978,256,2,cash,2017-03-04 7:50:33
252,75,892,256,2,debit,2017-03-24 23:34:15
458,75,732,256,2,credit_card,2017-03-06 2:32:31
493,4,877,256,2,debit,2017-03-22 1:52:17
500,75,959,256,2,debit,2017-03-20 1:41:48
756,4,843,256,2,credit_card,2017-03-21 16:30:06
1065,4,869,256,2,cash,2017-03-23 23:29:24
1212,75,859,256,2,cash,2017-03-13 19:33:10
1606,75,978,256,2,credit_card,2017-03-28 15:20:02
1895,4,811,256,2,debit,2017-03-27 14:41:28
1940,4,883,256,2,cash,2017-03-18 5:18:05
2170,4,766,256,2,debit,2017-03-20 23:10:22
2240,4,986,256,2,credit_card,2017-03-11 2:50:23
2250,75,784,256,2,cash,2017-03-29 4:32:21
2310,75,777,256,2,cash,2017-03-15 1:14:26
2438,4,856,256,2,cash,2017-03-25 21:47:10
2469,75,761,256,2,credit_card,2017-03-13 10:17:37
2471,4,950,256,2,cash,2017-03-30 12:51:43
2499,75,748,256,2,credit_card,2017-03-11 18:58:23
2677,4,776,256,2,debit,2017-03-16 11:42:20
2890,75,848,256,2,cash,2017-03-10 23:01:50
3329,4,807,256,2,credit_card,2017-03-20 1:14:48
3392,4,860,256,2,credit_card,2017-03-27 7:06:03
3524,4,836,256,2,cash,2017-03-10 23:29:00
3662,4,979,256,2,credit_card,2017-03-05 11:38:43
3691,75,840,256,2,debit,2017-03-22 4:30:12
3707,75,982,256,2,debit,2017-03-15 2:17:01
3713,75,768,256,2,cash,2017-03-25 21:16:19
3740,75,925,256,2,debit,2017-03-22 4:51:26
3838,75,758,256,2,cash,2017-03-04 15:58:12
4007,4,916,256,2,cash,2017-03-28 6:48:12
4324,4,842,256,2,cash,2017-03-18 1:10:06
4339,4,873,256,2,credit_card,2017-03-11 17:07:21
4433,4,848,256,2,debit,2017-03-09 8:35:26
4493,75,827,256,2,cash,2017-03-30 9:05:44
4510,75,727,256,2,cash,2017-03-29 1:36:49
4511,4,958,256,2,debit,2017-03-27 12:44:39
4515,4,906,256,2,debit,2017-03-14 21:07:58
4523,4,848,256,2,cash,2017-03-16 21:29:20
80,20,838,254,2,credit_card,2017-03-03 14:00:25
681,20,897,254,2,credit_card,2017-03-02 1:10:10
924,20,788,254,2,debit,2017-03-19 3:52:52
1274,20,809,254,2,debit,2017-03-20 0:14:54
1366,20,790,254,2,debit,2017-03-08 0:05:54
1457,20,935,254,2,cash,2017-03-09 8:26:19
1688,20,884,254,2,cash,2017-03-17 0:54:19
1905,20,975,254,2,cash,2017-03-21 20:56:26
1906,20,745,254,2,debit,2017-03-20 1:03:35
2587,20,991,254,2,credit_card,2017-03-19 15:30:20
3294,20,746,254,2,debit,2017-03-30 11:34:53
3475,20,878,254,2,cash,2017-03-17 3:43:03
4564,20,995,254,2,credit_card,2017-03-03 11:48:24
4732,20,817,254,2,debit,2017-03-03 2:27:18
4826,20,883,254,2,debit,2017-03-02 8:04:57
35,34,704,244,2,debit,2017-03-13 0:00:44
242,34,953,244,2,debit,2017-03-01 12:27:25
352,34,956,244,2,debit,2017-03-01 10:21:45
941,34,844,244,2,credit_card,2017-03-02 9:28:44
1336,34,733,244,2,cash,2017-03-22 17:32:21
1531,34,792,244,2,cash,2017-03-03 16:02:02
1559,34,974,244,2,credit_card,2017-03-29 3:58:40
1686,34,818,244,2,cash,2017-03-30 23:16:10
2844,34,921,244,2,credit_card,2017-03-09 15:58:40
3417,34,987,244,2,credit_card,2017-03-26 16:35:21
3667,34,777,244,2,cash,2017-03-24 23:51:01
3929,34,811,244,2,debit,2017-03-23 22:34:24
4186,34,821,244,2,debit,2017-03-13 18:28:48
4444,34,989,244,2,credit_card,2017-03-25 18:25:38
4778,34,777,244,2,credit_card,2017-03-01 13:13:16
4893,34,986,244,2,credit_card,2017-03-30 15:38:00
4971,34,987,244,2,cash,2017-03-15 8:18:51
216,41,793,236,2,cash,2017-03-17 1:55:17
263,9,871,236,2,debit,2017-03-17 0:50:38
536,9,737,236,2,credit_card,2017-03-17 22:40:38
797,41,908,236,2,debit,2017-03-20 16:27:58
972,9,888,236,2,debit,2017-03-05 0:01:01
1219,41,834,236,2,credit_card,2017-03-14 23:07:07
1404,41,845,236,2,debit,2017-03-07 2:05:55
1539,41,743,236,2,credit_card,2017-03-14 12:24:02
1712,9,726,236,2,credit_card,2017-03-21 10:11:12
1945,9,782,236,2,debit,2017-03-02 22:56:53
2090,41,730,236,2,debit,2017-03-24 10:06:27
2392,9,917,236,2,credit_card,2017-03-08 16:17:27
2465,9,891,236,2,credit_card,2017-03-19 17:08:32
2626,9,852,236,2,debit,2017-03-05 22:25:08
2734,9,973,236,2,credit_card,2017-03-09 10:59:26
2766,9,708,236,2,debit,2017-03-30 9:22:41
2881,41,879,236,2,credit_card,2017-03-08 23:20:48
2975,9,883,236,2,cash,2017-03-03 17:54:11
3019,9,897,236,2,cash,2017-03-22 15:06:13
3206,41,983,236,2,debit,2017-03-22 11:26:40
3311,9,853,236,2,debit,2017-03-08 10:20:19
3338,9,709,236,2,debit,2017-03-18 10:39:22
3438,41,874,236,2,cash,2017-03-17 13:43:25
3444,41,767,236,2,credit_card,2017-03-07 8:49:02
3545,9,922,236,2,credit_card,2017-03-07 3:24:18
3577,9,954,236,2,cash,2017-03-16 11:08:39
3649,9,979,236,2,debit,2017-03-10 7:13:54
3756,9,950,236,2,cash,2017-03-17 14:17:03
3812,41,948,236,2,debit,2017-03-02 14:25:44
3840,41,862,236,2,cash,2017-03-15 20:07:12
4030,9,764,236,2,debit,2017-03-03 23:43:44
4084,41,769,236,2,debit,2017-03-11 5:01:39
4354,41,765,236,2,credit_card,2017-03-19 3:46:31
4358,41,873,236,2,cash,2017-03-06 11:29:58
4500,9,921,236,2,credit_card,2017-03-21 10:49:49
4519,41,873,236,2,debit,2017-03-17 22:48:37
